날짜,지역,방문자수,연령대,성별,이벤트 종류,참여자수,참여비율
2023-05-27,경기,32,청소년,남,업사이클링 마켓,17,53.125
2023-05-27,경기,7,청소년,여,업사이클링 마켓,0,0.0
2023-05-27,경기,31,청년,남,업사이클링 마켓,4,12.903225806451612
2023-05-27,경기,28,청년,여,업사이클링 마켓,20,71.42857142857143
2023-05-27,경기,21,장년,남,업사이클링 마켓,8,38.095238095238095
2023-05-27,경기,19,장년,여,업사이클링 마켓,6,31.57894736842105
2023-05-27,경기,19,노년,남,업사이클링 마켓,4,21.052631578947366
2023-05-27,경기,11,노년,여,업사이클링 마켓,3,27.27272727272727
2023-05-27,서울,7,청소년,남,홍보 부스 운영,2,28.57142857142857
2023-05-27,서울,6,청소년,여,홍보 부스 운영,5,83.33333333333334
2023-05-27,서울,29,청년,남,홍보 부스 운영,6,20.689655172413794
2023-05-27,서울,16,청년,여,홍보 부스 운영,6,37.5
2023-05-27,서울,6,장년,남,홍보 부스 운영,5,83.33333333333334
2023-05-27,서울,25,장년,여,홍보 부스 운영,18,72.0
2023-05-27,서울,4,노년,남,홍보 부스 운영,2,50.0
2023-05-27,서울,29,노년,여,홍보 부스 운영,10,34.48275862068966
2023-05-27,강원,37,청소년,남,게임 및 퀴즈,7,18.91891891891892
2023-05-27,강원,33,청소년,여,게임 및 퀴즈,3,9.090909090909092
2023-05-27,강원,33,청년,남,게임 및 퀴즈,7,21.21212121212121
2023-05-27,강원,25,청년,여,게임 및 퀴즈,0,0.0
2023-05-27,강원,7,장년,남,게임 및 퀴즈,3,42.857142857142854
2023-05-27,강원,11,장년,여,게임 및 퀴즈,9,81.81818181818183
2023-05-27,강원,39,노년,남,게임 및 퀴즈,14,35.8974358974359
2023-05-27,강원,28,노년,여,게임 및 퀴즈,8,28.57142857142857
2023-05-27,울산,34,청소년,남,커뮤니티 청소 활동,13,38.23529411764706
2023-05-27,울산,4,청소년,여,커뮤니티 청소 활동,0,0.0
2023-05-27,울산,18,청년,남,커뮤니티 청소 활동,9,50.0
2023-05-27,울산,5,청년,여,커뮤니티 청소 활동,3,60.0
2023-05-27,울산,12,장년,남,커뮤니티 청소 활동,2,16.666666666666664
2023-05-27,울산,32,장년,여,커뮤니티 청소 활동,2,6.25
2023-05-27,울산,40,노년,남,커뮤니티 청소 활동,6,15.0
2023-05-27,울산,37,노년,여,커뮤니티 청소 활동,11,29.72972972972973
2023-05-28,강원,28,청소년,남,재활용 아트 전시,9,32.142857142857146
2023-05-28,강원,4,청소년,여,재활용 아트 전시,3,75.0
2023-05-28,강원,6,청년,남,재활용 아트 전시,1,16.666666666666664
2023-05-28,강원,30,청년,여,재활용 아트 전시,14,46.666666666666664
2023-05-28,강원,10,장년,남,재활용 아트 전시,3,30.0
2023-05-28,강원,18,장년,여,재활용 아트 전시,14,77.77777777777779
2023-05-28,강원,6,노년,남,재활용 아트 전시,3,50.0
2023-05-28,강원,13,노년,여,재활용 아트 전시,3,23.076923076923077
2023-05-28,경남,38,청소년,남,커뮤니티 청소 활동,18,47.368421052631575
2023-05-28,경남,15,청소년,여,커뮤니티 청소 활동,14,93.33333333333333
2023-05-28,경남,2,청년,남,커뮤니티 청소 활동,1,50.0
2023-05-28,경남,19,청년,여,커뮤니티 청소 활동,18,94.73684210526315
2023-05-28,경남,20,장년,남,커뮤니티 청소 활동,17,85.0
2023-05-28,경남,25,장년,여,커뮤니티 청소 활동,4,16.0
2023-05-28,경남,20,노년,남,커뮤니티 청소 활동,0,0.0
2023-05-28,경남,35,노년,여,커뮤니티 청소 활동,20,57.14285714285714
2023-05-28,대전,36,청소년,남,워크숍 개최,6,16.666666666666664
2023-05-28,대전,17,청소년,여,워크숍 개최,14,82.35294117647058
2023-05-28,대전,22,청년,남,워크숍 개최,0,0.0
2023-05-28,대전,12,청년,여,워크숍 개최,7,58.333333333333336
2023-05-28,대전,28,장년,남,워크숍 개최,0,0.0
2023-05-28,대전,27,장년,여,워크숍 개최,17,62.96296296296296
2023-05-28,대전,9,노년,남,워크숍 개최,5,55.55555555555556
2023-05-28,대전,28,노년,여,워크숍 개최,5,17.857142857142858
2023-05-28,충남,35,청소년,남,재활용 아트 전시,11,31.428571428571427
2023-05-28,충남,31,청소년,여,재활용 아트 전시,8,25.806451612903224
2023-05-28,충남,15,청년,남,재활용 아트 전시,2,13.333333333333334
2023-05-28,충남,38,청년,여,재활용 아트 전시,10,26.31578947368421
2023-05-28,충남,30,장년,남,재활용 아트 전시,1,3.3333333333333335
2023-05-28,충남,2,장년,여,재활용 아트 전시,0,0.0
2023-05-28,충남,38,노년,남,재활용 아트 전시,6,15.789473684210526
2023-05-28,충남,28,노년,여,재활용 아트 전시,17,60.71428571428571
2023-05-29,충북,10,청소년,남,커뮤니티 청소 활동,4,40.0
2023-05-29,충북,32,청소년,여,커뮤니티 청소 활동,5,15.625
2023-05-29,충북,12,청년,남,커뮤니티 청소 활동,6,50.0
2023-05-29,충북,34,청년,여,커뮤니티 청소 활동,11,32.35294117647059
2023-05-29,충북,32,장년,남,커뮤니티 청소 활동,11,34.375
2023-05-29,충북,36,장년,여,커뮤니티 청소 활동,15,41.66666666666667
2023-05-29,충북,8,노년,남,커뮤니티 청소 활동,6,75.0
2023-05-29,충북,1,노년,여,커뮤니티 청소 활동,0,0.0
2023-05-29,제주,33,청소년,남,재활용 품목 수집 이벤트,5,15.151515151515152
2023-05-29,제주,11,청소년,여,재활용 품목 수집 이벤트,7,63.63636363636363
2023-05-29,제주,36,청년,남,재활용 품목 수집 이벤트,20,55.55555555555556
2023-05-29,제주,31,청년,여,재활용 품목 수집 이벤트,12,38.70967741935484
2023-05-29,제주,19,장년,남,재활용 품목 수집 이벤트,1,5.263157894736842
2023-05-29,제주,39,장년,여,재활용 품목 수집 이벤트,5,12.82051282051282
2023-05-29,제주,17,노년,남,재활용 품목 수집 이벤트,15,88.23529411764706
2023-05-29,제주,5,노년,여,재활용 품목 수집 이벤트,0,0.0
2023-05-29,서울,14,청소년,남,홍보 부스 운영,0,0.0
2023-05-29,서울,9,청소년,여,홍보 부스 운영,8,88.88888888888889
2023-05-29,서울,6,청년,남,홍보 부스 운영,0,0.0
2023-05-29,서울,19,청년,여,홍보 부스 운영,15,78.94736842105263
2023-05-29,서울,39,장년,남,홍보 부스 운영,18,46.15384615384615
2023-05-29,서울,4,장년,여,홍보 부스 운영,3,75.0
2023-05-29,서울,38,노년,남,홍보 부스 운영,11,28.947368421052634
2023-05-29,서울,25,노년,여,홍보 부스 운영,9,36.0
2023-05-29,경기,4,청소년,남,재활용 아트 전시,2,50.0
2023-05-29,경기,27,청소년,여,재활용 아트 전시,4,14.814814814814813
2023-05-29,경기,30,청년,남,재활용 아트 전시,16,53.333333333333336
2023-05-29,경기,37,청년,여,재활용 아트 전시,4,10.81081081081081
2023-05-29,경기,8,장년,남,재활용 아트 전시,4,50.0
2023-05-29,경기,29,장년,여,재활용 아트 전시,18,62.06896551724138
2023-05-29,경기,28,노년,남,재활용 아트 전시,14,50.0
2023-05-29,경기,2,노년,여,재활용 아트 전시,1,50.0
2023-05-29,부산,7,청소년,남,재활용 아트 전시,2,28.57142857142857
2023-05-29,부산,33,청소년,여,재활용 아트 전시,15,45.45454545454545
2023-05-29,부산,27,청년,남,재활용 아트 전시,17,62.96296296296296
2023-05-29,부산,19,청년,여,재활용 아트 전시,13,68.42105263157895
2023-05-29,부산,34,장년,남,재활용 아트 전시,3,8.823529411764707
2023-05-29,부산,8,장년,여,재활용 아트 전시,3,37.5
2023-05-29,부산,39,노년,남,재활용 아트 전시,16,41.02564102564102
2023-05-29,부산,15,노년,여,재활용 아트 전시,8,53.333333333333336
2023-05-29,경북,12,청소년,남,재활용 아트 전시,9,75.0
2023-05-29,경북,8,청소년,여,재활용 아트 전시,6,75.0
2023-05-29,경북,38,청년,남,재활용 아트 전시,15,39.473684210526315
2023-05-29,경북,19,청년,여,재활용 아트 전시,9,47.368421052631575
2023-05-29,경북,29,장년,남,재활용 아트 전시,10,34.48275862068966
2023-05-29,경북,37,장년,여,재활용 아트 전시,7,18.91891891891892
2023-05-29,경북,28,노년,남,재활용 아트 전시,14,50.0
2023-05-29,경북,6,노년,여,재활용 아트 전시,3,50.0
2023-05-29,전북,16,청소년,남,재활용 품목 수집 이벤트,4,25.0
2023-05-29,전북,7,청소년,여,재활용 품목 수집 이벤트,1,14.285714285714285
2023-05-29,전북,9,청년,남,재활용 품목 수집 이벤트,7,77.77777777777779
2023-05-29,전북,12,청년,여,재활용 품목 수집 이벤트,0,0.0
2023-05-29,전북,26,장년,남,재활용 품목 수집 이벤트,10,38.46153846153847
2023-05-29,전북,3,장년,여,재활용 품목 수집 이벤트,0,0.0
2023-05-29,전북,15,노년,남,재활용 품목 수집 이벤트,4,26.666666666666668
2023-05-29,전북,7,노년,여,재활용 품목 수집 이벤트,1,14.285714285714285
2023-05-29,경남,11,청소년,남,워크숍 개최,2,18.181818181818183
2023-05-29,경남,14,청소년,여,워크숍 개최,5,35.714285714285715
2023-05-29,경남,21,청년,남,워크숍 개최,10,47.61904761904761
2023-05-29,경남,10,청년,여,워크숍 개최,3,30.0
2023-05-29,경남,26,장년,남,워크숍 개최,2,7.6923076923076925
2023-05-29,경남,39,장년,여,워크숍 개최,16,41.02564102564102
2023-05-29,경남,6,노년,남,워크숍 개최,2,33.33333333333333
2023-05-29,경남,21,노년,여,워크숍 개최,19,90.47619047619048
2023-05-29,대구,23,청소년,남,커뮤니티 청소 활동,14,60.86956521739131
2023-05-29,대구,12,청소년,여,커뮤니티 청소 활동,4,33.33333333333333
2023-05-29,대구,37,청년,남,커뮤니티 청소 활동,18,48.64864864864865
2023-05-29,대구,34,청년,여,커뮤니티 청소 활동,2,5.88235294117647
2023-05-29,대구,32,장년,남,커뮤니티 청소 활동,8,25.0
2023-05-29,대구,30,장년,여,커뮤니티 청소 활동,18,60.0
2023-05-29,대구,5,노년,남,커뮤니티 청소 활동,0,0.0
2023-05-29,대구,22,노년,여,커뮤니티 청소 활동,15,68.18181818181817
2023-05-29,충남,5,청소년,남,워크숍 개최,3,60.0
2023-05-29,충남,1,청소년,여,워크숍 개최,0,0.0
2023-05-29,충남,16,청년,남,워크숍 개최,12,75.0
2023-05-29,충남,32,청년,여,워크숍 개최,19,59.375
2023-05-29,충남,25,장년,남,워크숍 개최,10,40.0
2023-05-29,충남,14,장년,여,워크숍 개최,12,85.71428571428571
2023-05-29,충남,35,노년,남,워크숍 개최,11,31.428571428571427
2023-05-29,충남,10,노년,여,워크숍 개최,2,20.0
2023-05-29,광주,7,청소년,남,게임 및 퀴즈,2,28.57142857142857
2023-05-29,광주,6,청소년,여,게임 및 퀴즈,0,0.0
2023-05-29,광주,15,청년,남,게임 및 퀴즈,3,20.0
2023-05-29,광주,32,청년,여,게임 및 퀴즈,3,9.375
2023-05-29,광주,7,장년,남,게임 및 퀴즈,6,85.71428571428571
2023-05-29,광주,21,장년,여,게임 및 퀴즈,5,23.809523809523807
2023-05-29,광주,2,노년,남,게임 및 퀴즈,0,0.0
2023-05-29,광주,27,노년,여,게임 및 퀴즈,2,7.4074074074074066
2023-05-29,울산,24,청소년,남,워크숍 개최,7,29.166666666666668
2023-05-29,울산,6,청소년,여,워크숍 개최,3,50.0
2023-05-29,울산,20,청년,남,워크숍 개최,4,20.0
2023-05-29,울산,13,청년,여,워크숍 개최,7,53.84615384615385
2023-05-29,울산,34,장년,남,워크숍 개최,20,58.82352941176471
2023-05-29,울산,38,장년,여,워크숍 개최,0,0.0
2023-05-29,울산,14,노년,남,워크숍 개최,0,0.0
2023-05-29,울산,12,노년,여,워크숍 개최,2,16.666666666666664
2023-05-29,인천,15,청소년,남,재활용 품목 수집 이벤트,0,0.0
2023-05-29,인천,36,청소년,여,재활용 품목 수집 이벤트,14,38.88888888888889
2023-05-29,인천,27,청년,남,재활용 품목 수집 이벤트,2,7.4074074074074066
2023-05-29,인천,27,청년,여,재활용 품목 수집 이벤트,2,7.4074074074074066
2023-05-29,인천,21,장년,남,재활용 품목 수집 이벤트,19,90.47619047619048
2023-05-29,인천,2,장년,여,재활용 품목 수집 이벤트,0,0.0
2023-05-29,인천,35,노년,남,재활용 품목 수집 이벤트,14,40.0
2023-05-29,인천,36,노년,여,재활용 품목 수집 이벤트,20,55.55555555555556
2023-05-29,대전,21,청소년,남,재활용 아트 전시,15,71.42857142857143
2023-05-29,대전,33,청소년,여,재활용 아트 전시,2,6.0606060606060606
2023-05-29,대전,24,청년,남,재활용 아트 전시,20,83.33333333333334
2023-05-29,대전,18,청년,여,재활용 아트 전시,8,44.44444444444444
2023-05-29,대전,4,장년,남,재활용 아트 전시,2,50.0
2023-05-29,대전,2,장년,여,재활용 아트 전시,1,50.0
2023-05-29,대전,18,노년,남,재활용 아트 전시,15,83.33333333333334
2023-05-29,대전,2,노년,여,재활용 아트 전시,0,0.0
2023-05-29,전남,24,청소년,남,게임 및 퀴즈,13,54.166666666666664
2023-05-29,전남,26,청소년,여,게임 및 퀴즈,15,57.692307692307686
2023-05-29,전남,22,청년,남,게임 및 퀴즈,0,0.0
2023-05-29,전남,34,청년,여,게임 및 퀴즈,8,23.52941176470588
2023-05-29,전남,7,장년,남,게임 및 퀴즈,5,71.42857142857143
2023-05-29,전남,25,장년,여,게임 및 퀴즈,2,8.0
2023-05-29,전남,15,노년,남,게임 및 퀴즈,2,13.333333333333334
2023-05-29,전남,15,노년,여,게임 및 퀴즈,4,26.666666666666668
2023-05-29,강원,5,청소년,남,홍보 부스 운영,1,20.0
2023-05-29,강원,18,청소년,여,홍보 부스 운영,1,5.555555555555555
2023-05-29,강원,12,청년,남,홍보 부스 운영,1,8.333333333333332
2023-05-29,강원,23,청년,여,홍보 부스 운영,16,69.56521739130434
2023-05-29,강원,1,장년,남,홍보 부스 운영,0,0.0
2023-05-29,강원,1,장년,여,홍보 부스 운영,0,0.0
2023-05-29,강원,15,노년,남,홍보 부스 운영,0,0.0
2023-05-29,강원,13,노년,여,홍보 부스 운영,11,84.61538461538461
2023-05-29,세종,30,청소년,남,워크숍 개최,17,56.666666666666664
2023-05-29,세종,35,청소년,여,워크숍 개최,17,48.57142857142857
2023-05-29,세종,31,청년,남,워크숍 개최,17,54.83870967741935
2023-05-29,세종,36,청년,여,워크숍 개최,2,5.555555555555555
2023-05-29,세종,35,장년,남,워크숍 개최,5,14.285714285714285
2023-05-29,세종,37,장년,여,워크숍 개최,7,18.91891891891892
2023-05-29,세종,22,노년,남,워크숍 개최,20,90.9090909090909
2023-05-29,세종,32,노년,여,워크숍 개최,3,9.375
2023-05-30,충북,24,청소년,남,재활용 품목 수집 이벤트,14,58.333333333333336
2023-05-30,충북,15,청소년,여,재활용 품목 수집 이벤트,11,73.33333333333333
2023-05-30,충북,19,청년,남,재활용 품목 수집 이벤트,3,15.789473684210526
2023-05-30,충북,38,청년,여,재활용 품목 수집 이벤트,5,13.157894736842104
2023-05-30,충북,35,장년,남,재활용 품목 수집 이벤트,11,31.428571428571427
2023-05-30,충북,19,장년,여,재활용 품목 수집 이벤트,10,52.63157894736842
2023-05-30,충북,39,노년,남,재활용 품목 수집 이벤트,5,12.82051282051282
2023-05-30,충북,24,노년,여,재활용 품목 수집 이벤트,16,66.66666666666666
2023-05-30,서울,27,청소년,남,게임 및 퀴즈,12,44.44444444444444
2023-05-30,서울,33,청소년,여,게임 및 퀴즈,10,30.303030303030305
2023-05-30,서울,18,청년,남,게임 및 퀴즈,12,66.66666666666666
2023-05-30,서울,10,청년,여,게임 및 퀴즈,8,80.0
2023-05-30,서울,13,장년,남,게임 및 퀴즈,1,7.6923076923076925
2023-05-30,서울,12,장년,여,게임 및 퀴즈,2,16.666666666666664
2023-05-30,서울,40,노년,남,게임 및 퀴즈,2,5.0
2023-05-30,서울,22,노년,여,게임 및 퀴즈,1,4.545454545454546
2023-05-30,경북,37,청소년,남,워크숍 개최,8,21.62162162162162
2023-05-30,경북,21,청소년,여,워크숍 개최,18,85.71428571428571
2023-05-30,경북,29,청년,남,워크숍 개최,7,24.137931034482758
2023-05-30,경북,14,청년,여,워크숍 개최,1,7.142857142857142
2023-05-30,경북,26,장년,남,워크숍 개최,11,42.30769230769231
2023-05-30,경북,36,장년,여,워크숍 개최,10,27.77777777777778
2023-05-30,경북,40,노년,남,워크숍 개최,3,7.5
2023-05-30,경북,13,노년,여,워크숍 개최,5,38.46153846153847
2023-05-31,대구,34,청소년,남,커뮤니티 청소 활동,10,29.411764705882355
2023-05-31,대구,8,청소년,여,커뮤니티 청소 활동,7,87.5
2023-05-31,대구,9,청년,남,커뮤니티 청소 활동,0,0.0
2023-05-31,대구,6,청년,여,커뮤니티 청소 활동,1,16.666666666666664
2023-05-31,대구,35,장년,남,커뮤니티 청소 활동,8,22.857142857142858
2023-05-31,대구,32,장년,여,커뮤니티 청소 활동,11,34.375
2023-05-31,대구,23,노년,남,커뮤니티 청소 활동,0,0.0
2023-05-31,대구,36,노년,여,커뮤니티 청소 활동,4,11.11111111111111
2023-05-31,경남,36,청소년,남,업사이클링 마켓,8,22.22222222222222
2023-05-31,경남,6,청소년,여,업사이클링 마켓,2,33.33333333333333
2023-05-31,경남,14,청년,남,업사이클링 마켓,2,14.285714285714285
2023-05-31,경남,24,청년,여,업사이클링 마켓,20,83.33333333333334
2023-05-31,경남,13,장년,남,업사이클링 마켓,1,7.6923076923076925
2023-05-31,경남,5,장년,여,업사이클링 마켓,0,0.0
2023-05-31,경남,31,노년,남,업사이클링 마켓,6,19.35483870967742
2023-05-31,경남,11,노년,여,업사이클링 마켓,10,90.9090909090909
2023-05-31,광주,2,청소년,남,커뮤니티 청소 활동,0,0.0
2023-05-31,광주,7,청소년,여,커뮤니티 청소 활동,4,57.14285714285714
2023-05-31,광주,26,청년,남,커뮤니티 청소 활동,20,76.92307692307693
2023-05-31,광주,38,청년,여,커뮤니티 청소 활동,14,36.84210526315789
2023-05-31,광주,28,장년,남,커뮤니티 청소 활동,4,14.285714285714285
2023-05-31,광주,37,장년,여,커뮤니티 청소 활동,14,37.83783783783784
2023-05-31,광주,19,노년,남,커뮤니티 청소 활동,3,15.789473684210526
2023-05-31,광주,15,노년,여,커뮤니티 청소 활동,5,33.33333333333333
2023-05-31,제주,2,청소년,남,재활용 아트 전시,0,0.0
